item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,kpi_score,,inventory_value,days_of_inventory,inventory_coverage_days,stockout_risk,holding_cost_exposure,safety_stock,reorder_quantity,excess_inventory_flag,slow_moving_flag,fast_moving_flag,forecast_accuracy_gap,demand_growth_pct,supplier_id
ITM12873,Electronics,367,39,10,8,5.06,3.06,0.9,L69,A,150,0.79,68.25,1.31,5,0.92,231,14.18,0.32,11/9/24,125.18,0.606,,25047.75,72.52964427,20.52244768,Medium,480.77,14.28072855,0,YES,NO,YES,89.76,,SUP013
ITM12874,Apparel,499,31,9,2,6.01,1.43,0.85,L95,A,62,3.98,170.23,0.4,1,0.84,481,9.31,0.94,5/21/24,110.45,0.82,,84944.77,83.02828619,31.62516976,Low,199.6,3.3368369,0,YES,NO,NO,68.38,,SUP005
ITM12875,Electronics,340,12,10,3,24.04,8.04,0.53,L93,C,116,4.26,139.28,1.14,2,0.72,223,7.89,0.41,12/14/24,216.5,0.577,,47355.2,14.14309484,10.99307159,Low,387.6,22.97738601,0,YES,NO,NO,48.22,,SUP001
ITM12876,Automotive,66,91,3,9,26.98,8.34,0.34,L5,D,42,2.71,172.13,0.35,0,0.94,858,5.68,0.4,7/22/24,219.6,0.709,,11360.58,2.446256486,2.103825137,High,23.1,41.283,25,NO,NO,NO,30.74,,SUP001
ITM12877,Pharma,495,84,8,7,13.94,0.82,0.22,L23,D,128,0.83,65.46,0.86,5,0.88,90,2.45,0.33,4/14/24,173.5,0.489,,32402.7,35.50932568,19.97118156,Medium,425.7,3.579701524,0,YES,YES,NO,75.92,,SUP010
ITM12878,Apparel,200,57,9,4,32.5,3.91,0.54,L54,D,41,3.44,97.66,0.77,4,0.85,494,13.36,0.62,7/30/24,126.58,0.715,,19532,6.153846154,11.06019908,Medium,154,12.903,0,YES,NO,YES,100.92,,SUP002
ITM12879,Groceries,125,11,13,9,35.47,7.62,0.75,L23,D,127,1.32,166.39,1.54,9,0.9,918,2.92,0.74,10/9/24,206.27,0.433,,20798.75,3.524104877,4.242012896,Medium,192.5,37.719,0,YES,YES,NO,42.02,,SUP011
ITM12880,Groceries,218,85,7,6,15.66,9.49,0.97,L5,B,71,4.32,132.33,1.32,1,0.85,444,5.03,0.74,10/12/24,209.33,0.633,,28847.94,13.92081737,7.289924999,Low,287.76,38.35533514,0,YES,NO,NO,99.71,,SUP008
ITM12881,Pharma,405,63,7,9,38.16,4.09,0.88,L51,A,91,1.73,78.39,1.88,7,0.89,989,11.37,0.41,9/4/24,244.64,0.484,,31747.95,10.61320755,11.58845651,Medium,761.4,20.2455,0,YES,NO,NO,22.48,,SUP008
ITM12882,Apparel,125,15,9,5,11.07,8.78,0.28,L64,A,139,4.31,107.28,1.85,8,0.96,337,10.87,0.28,4/1/24,245.4,0.448,,13410,11.29177958,3.565607172,Medium,231.25,32.39391679,0,YES,NO,NO,167.91,,SUP009
ITM12883,Electronics,299,49,13,4,27.67,4.24,0.75,L24,B,86,2.42,199.26,1.48,2,0.88,610,10.53,0.45,7/8/24,30.17,0.618,,59578.74,10.805927,69.37354988,Low,442.52,13.992,0,YES,NO,NO,163.52,,SUP014
ITM12884,Electronics,279,11,5,3,40.41,2.21,0.36,L96,A,25,3.18,150.95,1.56,5,0.9,311,11.38,0.6,10/13/24,118.47,0.596,,42115.05,6.904231626,16.48518612,Medium,435.24,6.31592327,0,YES,NO,NO,164.4,,SUP011
ITM12885,Automotive,127,82,8,2,27.31,0.53,0.72,L38,A,132,4.05,126.76,1.29,5,0.88,805,8.59,0.69,10/11/24,131.78,0.6,,16098.52,4.650311241,6.746091971,Medium,163.83,1.23672976,0,NO,NO,NO,59.39,,SUP001
ITM12886,Automotive,38,11,9,9,45.49,3.64,0.7,L5,C,17,0.68,167.3,1.41,9,0.86,106,3.17,0.42,9/4/24,255.61,0.377,,6357.4,0.835348428,1.040647862,Medium,53.58,18.018,0,YES,YES,NO,62.82,,SUP007
ITM12887,Electronics,429,83,3,8,3.87,4.1,0.35,L2,B,156,4.2,93.99,1.27,5,0.75,55,14.98,0.35,5/9/24,155.52,0.593,,40321.71,110.8527132,19.30941358,Medium,544.83,19.1343095,0,YES,NO,YES,128.43,,SUP006
ITM12888,Groceries,478,64,14,7,29.83,9.48,0.31,L39,A,169,1.12,190.51,0.69,7,0.8,608,13.49,0.87,6/6/24,151.75,0.705,,91063.78,16.02413678,22.04942339,Medium,329.82,41.38484201,0,YES,NO,YES,57.06,,SUP009
ITM12889,Groceries,315,81,4,9,28.53,2.46,0.19,L73,A,76,2.11,114.88,0.77,4,0.91,624,7.04,0.89,10/22/24,170.59,0.697,,36187.2,11.04100946,12.92572835,Medium,242.55,12.177,0,YES,NO,NO,29.12,,SUP009
ITM12890,Automotive,325,69,14,4,33.36,4.13,0.15,L78,B,124,2.63,72.11,1.19,9,0.83,994,8.42,0.42,6/25/24,46.89,0.463,,23435.75,9.742206235,48.51780763,Medium,386.75,13.629,0,YES,NO,NO,186.63,,SUP009
ITM12891,Pharma,190,15,6,8,41.84,0.74,0.87,L14,B,122,4.53,26.34,1.47,9,0.82,967,6.51,0.65,12/27/24,173.94,0.454,,5004.6,4.541108987,7.646314821,Medium,279.3,3.453509519,0,YES,NO,NO,118.94,,SUP009
ITM12892,Electronics,350,28,10,8,36.57,7.75,0.14,L43,C,41,0.6,81.38,0.87,7,0.93,628,9.93,0.55,7/22/24,169.95,0.601,,28483,9.570686355,14.41600471,Medium,304.5,36.16851186,0,YES,NO,NO,86.04,,SUP010
ITM12893,Automotive,214,36,13,6,39.72,9.19,0.18,L37,C,114,3.02,118.04,0.37,2,0.7,964,11.24,0.31,3/11/24,228.78,0.675,,25260.56,5.387713998,6.547775155,Low,79.18,37.14283771,0,YES,NO,NO,49.26,,SUP005
ITM12894,Automotive,31,10,12,7,15.15,2.76,0.31,L59,D,34,3.39,143.62,0.97,6,0.9,744,4.24,0.95,12/3/24,193.9,0.61,,4452.22,2.04620462,1.119133574,Medium,30.07,12.04875147,0,YES,YES,NO,87.85,,SUP001
ITM12895,Electronics,214,42,8,9,19.99,4.58,0.9,L83,D,62,1.92,176.27,1.93,0,0.85,211,7.06,0.21,3/1/24,286.96,0.513,,37721.78,10.70535268,5.220239755,Low,413.02,22.671,0,YES,NO,NO,147.03,,SUP010
ITM12896,Electronics,302,49,3,3,31.71,1.66,0.4,L70,C,90,1.81,189.35,0.51,3,0.81,346,9.96,0.35,4/27/24,33.23,0.654,,57183.7,9.523809524,63.61721336,Medium,154.02,4.744087162,0,YES,NO,NO,188.74,,SUP015
ITM12897,Groceries,388,41,12,7,28.12,4.84,0.27,L68,A,34,2.71,29.47,1.33,4,0.8,666,14.83,0.48,8/16/24,233.78,0.641,,11434.36,13.79800853,11.61776029,Medium,516.04,21.12896997,0,YES,NO,YES,36.94,,SUP005
ITM12898,Pharma,201,78,7,9,48.09,1.77,0.74,L64,B,42,1.34,124.17,1.97,6,0.75,824,5.55,0.89,12/24/24,227.94,0.485,,24958.17,4.179663132,6.17267702,Medium,395.97,8.7615,0,YES,NO,NO,108.69,,SUP006
ITM12899,Pharma,469,26,9,7,10.15,5.47,0.39,L18,C,40,2.61,136.65,0.81,5,0.8,106,11.43,0.83,3/23/24,88.11,0.697,,64088.85,46.20689655,37.26024288,Medium,379.89,23.87922846,0,YES,NO,NO,17.06,,SUP012
ITM12900,Electronics,324,17,8,2,18.21,7.48,0.4,L65,D,45,3.94,42.69,1.79,5,0.82,577,5.85,0.66,2/21/24,212.58,0.495,,13831.56,17.79242175,10.66892464,Medium,579.96,17.45422379,0,YES,NO,NO,85.11,,SUP011
ITM12901,Apparel,163,66,14,5,29.07,5.76,0.77,L60,B,96,4.3,113.66,1.74,1,0.83,108,2.29,0.76,4/19/24,201.2,0.555,,18526.58,5.607155143,5.670974155,Low,283.62,21.25159006,0,YES,YES,NO,2.29,,SUP003
ITM12902,Automotive,405,51,11,9,43.53,2.83,0.33,L35,D,132,2.23,73.62,0.74,1,0.9,215,11.78,0.47,9/17/24,96.62,0.737,,29816.1,9.303928325,29.34175119,Low,299.7,14.0085,0,YES,NO,YES,208.09,,SUP002
ITM12903,Automotive,335,18,10,8,46.54,3.86,0.91,L25,A,53,3.28,24.71,0.29,1,0.84,954,10.09,0.95,7/24/24,219.9,0.844,,8277.85,7.198109153,10.66393815,Low,97.15,18.01425236,0,YES,NO,NO,105.88,,SUP006
ITM12904,Electronics,201,96,6,3,17.47,6.57,0.61,L15,A,57,0.5,22.51,0.44,9,0.94,811,8.2,0.22,6/22/24,279.89,0.517,,4524.51,11.50543789,5.026974883,Medium,88.44,18.77629678,0,YES,NO,NO,157.6,,SUP004
ITM12905,Apparel,49,44,13,9,4.29,6.1,0.58,L43,D,167,2.98,154.25,0.79,7,0.89,595,10.45,0.28,10/8/24,98.51,0.554,,7558.25,11.42191142,3.481880012,Medium,38.71,30.195,0,NO,NO,NO,68.48,,SUP015
ITM12906,Groceries,103,80,14,9,21.66,1.8,0.34,L21,B,22,4.89,126.94,1.92,6,0.76,95,13.31,0.94,11/10/24,294.22,0.605,,13074.82,4.755309326,2.45054721,Medium,197.76,8.91,0,NO,NO,YES,142.6,,SUP009
ITM12907,Electronics,185,88,7,2,20.32,8.53,0.85,L94,D,153,1.91,145.87,0.62,0,0.78,982,11.59,0.96,12/22/24,75.04,0.841,,26985.95,9.104330709,17.25746269,Low,114.7,19.90434878,0,YES,NO,NO,67.2,,SUP008
ITM12908,Electronics,303,62,9,8,49.34,5.01,0.62,L59,B,100,3.18,140.2,1.86,8,0.72,860,13.01,0.59,12/16/24,49.05,0.489,,42480.6,6.141062019,43.24159021,Medium,563.58,23.38119283,0,YES,NO,YES,296.33,,SUP007
ITM12909,Automotive,300,63,10,5,22.12,2.04,0.24,L83,C,163,3.93,35.52,0.44,7,0.98,96,5.06,0.66,12/27/24,32.34,0.611,,10656,13.56238698,64.93506494,Medium,132,7.526604812,0,YES,NO,NO,122.5,,SUP014
ITM12910,Electronics,115,93,7,2,15.98,1.67,0.29,L33,D,174,3.24,38.8,1.94,8,0.97,439,12.21,0.92,1/27/24,71.97,0.587,,4462,7.19649562,11.18521606,Medium,223.1,3.896865471,0,NO,NO,YES,39.89,,SUP015
ITM12911,Electronics,400,34,11,5,18.9,9.67,0.52,L92,D,140,2.38,57.97,0.66,3,0.73,301,6.04,0.88,3/23/24,109.33,0.677,,23188,21.16402116,25.61053691,Medium,264,35.67758261,0,YES,NO,NO,22.97,,SUP007
ITM12912,Electronics,285,76,12,5,20.45,3.17,0.8,L24,B,163,1.19,85.83,1.3,4,0.87,215,1.29,0.89,7/18/24,222.62,0.559,,24461.55,13.93643032,8.961458988,Medium,370.5,11.69575356,0,YES,YES,NO,79.47,,SUP014
ITM12913,Automotive,463,71,14,5,41.26,9.13,0.95,L2,C,152,2.59,188.44,0.23,4,0.99,417,1.6,0.5,11/21/24,30.88,0.616,,87247.72,11.22152206,104.9546632,Medium,106.49,33.68524605,0,YES,YES,NO,257.94,,SUP015
ITM12914,Groceries,317,64,6,2,4.97,4.4,0.7,L95,B,75,1.83,138.04,0.67,8,0.92,428,11.22,0.86,1/3/24,157.11,0.679,,43758.68,63.78269618,14.12386226,Medium,212.39,10.26719046,0,YES,NO,NO,122.32,,SUP009
ITM12915,Groceries,315,55,6,7,16.51,4.17,0.56,L44,B,37,3.63,58.48,0.5,7,0.85,366,4.81,0.26,2/16/24,160.44,0.496,,18421.2,19.07934585,13.7434555,Medium,157.5,18.2040919,0,YES,YES,NO,44.87,,SUP010
ITM12916,Electronics,244,33,10,9,48.35,7.16,0.33,L38,D,134,2.49,20.64,0.11,9,0.77,181,5.31,0.59,3/15/24,76.1,0.552,,5036.16,5.046535677,22.44415243,Medium,26.84,35.442,0,YES,NO,NO,262.35,,SUP003
ITM12917,Automotive,352,55,3,5,8.5,0.59,0.71,L73,D,175,4.32,140,0.4,5,0.78,438,9.72,0.39,8/29/24,23.18,0.624,,49280,41.41176471,106.2985332,Medium,140.8,2.176812176,0,YES,NO,NO,36.32,,SUP009
ITM12918,Groceries,380,31,10,7,37.39,3.71,0.98,L87,B,89,1.37,128.81,1.23,9,0.92,631,11.38,0.23,11/3/24,75.28,0.479,,48947.8,10.16314523,35.33475027,Medium,467.4,16.19596665,0,YES,NO,NO,186.45,,SUP006
ITM12919,Groceries,393,20,7,9,18.46,3.38,0.53,L97,A,141,2.38,138.4,0.84,9,0.93,621,8.82,0.69,8/10/24,76.81,0.578,,54391.2,21.28927411,35.815649,Medium,330.12,16.731,0,YES,NO,NO,52.41,,SUP007
ITM12920,Groceries,61,57,13,8,29.51,8.75,0.25,L25,A,81,3.01,59.62,1.47,0,0.86,766,10.89,0.26,2/15/24,209.53,0.622,,3636.82,2.0670959,2.037894335,Low,89.67,40.83541661,0,NO,NO,NO,2.96,,SUP006
ITM12921,Automotive,322,17,3,9,5.88,5.53,0.19,L23,A,53,1.07,108.22,1.38,6,0.74,799,14.17,0.3,2/2/24,77.8,0.539,,34846.84,54.76190476,28.97172237,Medium,444.36,27.3735,0,YES,NO,YES,36.64,,SUP002
ITM12922,Automotive,440,48,6,8,16.01,3.96,0.34,L79,D,128,3.15,78.72,1.62,8,0.98,905,12.96,0.27,5/14/24,108.68,0.501,,34636.8,27.48282324,28.34008097,Medium,712.8,18.48094283,0,YES,NO,YES,3.39,,SUP005
ITM12923,Electronics,265,44,4,3,25.54,3.03,0.61,L82,D,55,1.81,165.36,1.75,3,0.95,397,4.37,0.98,4/23/24,23.75,0.609,,43820.4,10.37588097,78.10526316,Medium,463.75,8.659388012,0,YES,YES,NO,155.03,,SUP014
ITM12924,Pharma,227,58,6,6,12.35,6.11,0.95,L52,C,93,1.53,23.19,1.66,3,0.74,894,13.7,0.23,7/8/24,190.94,0.551,,5264.13,18.3805668,8.321985964,Medium,376.82,24.69453084,0,YES,NO,YES,104.49,,SUP007
ITM12925,Groceries,256,55,10,7,27.55,1.94,0.37,L55,D,35,1.14,62.33,0.95,4,0.72,667,5.16,0.42,2/10/24,147.5,0.522,,15956.48,9.292196007,12.14915254,Medium,243.2,8.469049947,0,YES,NO,NO,45.35,,SUP006
ITM12926,Pharma,41,47,7,9,11.77,2.84,0.37,L66,C,105,2.07,124.56,0.69,7,0.86,546,10.25,0.72,11/7/24,110.04,0.644,,5106.96,3.483432455,2.608142494,High,28.29,14.058,6,NO,NO,NO,27.65,,SUP006
ITM12927,Automotive,204,17,3,8,32.85,3.29,0.53,L42,D,22,4.68,48.99,1.05,4,0.79,745,13.25,0.86,1/20/24,213.84,0.722,,9993.96,6.210045662,6.677890011,Medium,214.2,15.35411665,0,YES,NO,YES,16.11,,SUP013
ITM12928,Automotive,487,63,9,6,45.31,6.28,0.93,L12,A,134,0.64,137.82,1.12,3,0.78,899,9.73,0.69,7/15/24,207.82,0.652,,67118.34,10.74817921,16.40361852,Medium,545.44,25.38161271,0,YES,NO,NO,109.35,,SUP004
ITM12929,Automotive,261,46,3,5,5.19,4.05,0.48,L52,A,78,4.33,35.99,0.7,7,0.73,560,12.29,0.98,7/24/24,105.09,0.696,,9393.39,50.28901734,17.38509849,Medium,182.7,14.94252426,0,YES,NO,YES,68.76,,SUP009
ITM12930,Pharma,382,49,11,6,11.61,5.3,0.3,L86,B,60,2.29,14.33,1.13,4,0.99,568,13.98,0.47,11/10/24,215.73,0.685,,5474.06,32.90267011,12.39512353,Medium,431.66,21.4207878,0,YES,NO,YES,134.46,,SUP015
ITM12931,Automotive,302,43,5,6,42.38,6.68,0.25,L13,B,22,3.03,174.06,0.3,7,0.95,501,14.54,0.58,12/1/24,110.98,0.73,,52566.12,7.126002832,19.0484772,Medium,90.6,26.99827594,0,YES,NO,YES,185.68,,SUP006
ITM12932,Electronics,60,88,14,5,31.95,9.58,0.51,L24,C,178,2.81,73.35,0.54,0,0.73,592,6.75,0.86,9/23/24,74.38,0.754,,4401,1.877934272,5.646679215,High,32.4,35.34552652,28,NO,NO,NO,149.27,,SUP009
ITM12933,Automotive,355,26,5,7,4.86,7.77,0.82,L18,C,148,4.67,39.8,1.52,2,0.96,265,14.9,0.75,5/26/24,218.75,0.749,,14129,73.04526749,11.36,Low,539.6,33.91985468,0,YES,NO,YES,184.73,,SUP010
ITM12934,Apparel,181,42,8,9,24.83,4.35,0.36,L62,B,174,3.97,42.81,0.45,6,0.9,519,4.8,0.37,12/30/24,221.13,0.553,,7748.61,7.28956907,5.729661285,Medium,81.45,21.5325,0,YES,YES,NO,47.32,,SUP009
ITM12935,Pharma,179,56,12,5,11.28,7.61,0.56,L42,C,69,4.93,178.32,0.36,0,0.8,902,7.47,0.6,11/1/24,261.07,0.744,,31919.28,15.86879433,4.799479067,Low,64.44,28.07718756,0,YES,NO,NO,182.11,,SUP011
ITM12936,Apparel,493,61,8,3,10.76,9.52,0.64,L32,D,41,4.07,134.34,0.65,4,0.96,353,11.65,0.98,1/30/24,155.27,0.798,,66229.62,45.81784387,22.22580022,Medium,320.45,27.20705409,0,YES,NO,NO,79.95,,SUP003
ITM12937,Automotive,108,89,13,4,47.09,5.24,0.51,L1,A,27,1.83,191.71,0.8,5,0.88,347,14.58,0.89,3/30/24,77.39,0.768,,20704.68,2.293480569,9.768703967,Medium,86.4,17.292,0,NO,NO,YES,252.24,,SUP009
ITM12938,Electronics,341,18,13,9,38.32,4.4,0.27,L34,B,102,4.83,162.01,0.72,0,0.95,395,1.74,0.35,11/23/24,252.7,0.611,,55245.41,8.89874739,9.44598338,Low,245.52,21.78,0,YES,YES,NO,15.54,,SUP001
ITM12939,Groceries,31,42,8,2,35.12,1.24,0.93,L50,B,157,4.93,155.83,0.81,6,0.84,335,14.24,0.34,9/10/24,60.65,0.625,,4830.73,0.882687927,3.577906018,High,25.11,2.893480949,11,NO,NO,YES,185.19,,SUP008
ITM12940,Automotive,443,69,3,5,12.71,8.98,0.61,L31,D,53,1.05,104.97,0.37,8,0.85,934,14.98,0.86,8/12/24,282.2,0.745,,46501.71,34.85444532,10.98866052,Medium,163.91,33.13181922,0,YES,NO,YES,193.23,,SUP008
ITM12941,Electronics,92,86,7,5,6.81,2.84,0.76,L58,C,173,4.55,165.95,0.41,8,0.79,175,13.73,0.36,1/6/24,98.93,0.612,,15267.4,13.50954479,6.50965329,Medium,37.72,10.47821454,0,NO,NO,YES,51.26,,SUP001
ITM12942,Pharma,95,30,14,6,43.67,1.11,0.67,L97,B,46,3.49,88.4,0.55,2,0.82,100,2.52,0.56,4/13/24,15.44,0.615,,8398,2.175406458,43.06994819,Low,52.25,4.486240464,0,YES,YES,NO,290.25,,SUP007
ITM12943,Apparel,365,67,8,3,1.29,5.6,1,L35,B,170,4.65,167.13,0.86,3,0.87,468,12.77,0.34,12/2/24,64.16,0.666,,61002.45,282.9457364,39.8223192,Medium,313.9,16.00414946,0,YES,NO,YES,55.13,,SUP001
ITM12944,Apparel,220,94,10,8,20.02,8.54,0.51,L43,D,136,4.62,153.97,0.74,0,0.98,751,9.96,0.21,9/22/24,130.29,0.697,,33873.4,10.98901099,11.81978663,Low,162.8,39.85536661,0,YES,NO,NO,9.85,,SUP012
ITM12945,Apparel,29,78,3,8,14.6,4.36,0.48,L39,A,28,4.51,138.9,1.6,3,0.88,100,1.13,0.9,5/26/24,26,0.551,,4028.1,1.98630137,7.807692308,High,46.4,20.34770474,49,NO,YES,NO,76.2,,SUP002
ITM12946,Pharma,371,19,7,6,28.95,7.94,0.42,L75,B,41,4.48,72.65,1.1,4,0.74,520,14.78,0.82,4/9/24,128.76,0.719,,26953.15,12.81519862,20.16930724,Medium,408.1,32.09076512,0,YES,NO,YES,73.89,,SUP003
ITM12947,Electronics,245,15,5,7,13.27,8.45,0.43,L93,B,115,1.03,129.84,1.19,6,0.7,425,3.11,0.58,1/18/24,68.84,0.458,,31810.8,18.46269781,24.91284137,Medium,291.55,36.88838765,0,YES,YES,NO,24.05,,SUP003
ITM12948,Pharma,195,22,4,9,16.25,4.82,0.35,L74,D,31,1.15,106.29,1.17,4,0.96,414,6.56,0.33,11/2/24,15.5,0.548,,20726.55,12,88.06451613,Medium,228.15,23.859,0,YES,NO,NO,98.25,,SUP009
ITM12949,Apparel,295,74,13,5,42.65,6.11,0.98,L2,B,131,1.03,97.69,0.86,7,0.81,281,1.42,0.85,9/18/24,96.71,0.525,,28818.55,6.916764361,21.35249716,Medium,253.7,22.54291932,0,YES,YES,NO,201.84,,SUP004
ITM12950,Automotive,58,29,10,9,30.56,5.57,0.88,L34,B,138,0.91,198.15,1.96,6,0.79,739,5.33,0.49,9/21/24,75.63,0.411,,11492.7,1.897905759,5.368240116,Medium,113.68,27.5715,0,NO,NO,NO,138.29,,SUP003
ITM12951,Groceries,79,66,9,9,8.14,9.42,0.39,L84,A,63,2.09,105.84,0.17,0,0.94,719,8.96,0.73,12/23/24,131.73,0.836,,8361.36,9.705159705,4.197980718,Low,13.43,46.629,0,NO,NO,NO,74.75,,SUP009
ITM12952,Pharma,85,55,12,5,36.6,7.39,0.37,L47,B,157,3.58,16.08,0.51,1,0.98,708,14.03,0.45,4/28/24,230.11,0.802,,1366.8,2.322404372,2.585719873,Low,43.35,27.26549488,0,NO,NO,YES,26.09,,SUP004
ITM12953,Pharma,340,17,9,6,11.17,9.29,0.19,L89,D,67,2.1,129.03,0.64,6,0.92,529,14.87,0.55,11/10/24,157.83,0.708,,43870.2,30.43867502,15.07951593,Medium,217.6,37.54700352,0,YES,NO,YES,79.64,,SUP013
ITM12954,Electronics,454,19,7,9,22.22,2.59,0.89,L31,A,172,3.74,148.32,1.77,2,0.75,355,6.93,0.63,3/27/24,232.74,0.551,,67337.28,20.4320432,13.65472201,Low,803.58,12.8205,0,YES,NO,NO,77.2,,SUP002
ITM12955,Electronics,143,82,14,5,32.68,3.45,0.43,L8,A,79,4.19,178.18,1.85,1,0.82,487,6.99,0.81,12/11/24,107.64,0.614,,25479.74,4.375764994,9.299516908,Low,264.55,12.72881696,0,NO,NO,NO,121.12,,SUP006
ITM12956,Pharma,183,76,11,7,14.32,1.17,0.62,L86,A,72,3.5,130.21,1.71,8,0.93,300,3.24,0.87,1/19/24,13.82,0.472,,23828.43,12.77932961,92.69175109,Medium,312.93,5.107622906,0,YES,YES,NO,86.42,,SUP003
ITM12957,Apparel,427,20,7,9,19.82,5.25,0.91,L16,C,12,2.59,13.7,0.89,9,0.97,900,7.98,0.55,7/3/24,277.43,0.541,,5849.9,21.54389506,10.77388891,Medium,380.03,25.9875,0,YES,NO,NO,138.69,,SUP003
ITM12958,Groceries,430,21,4,4,36.97,8.8,0.47,L60,D,108,1.83,32.75,1.84,7,1,391,14.16,0.39,5/2/24,101.27,0.543,,14082.5,11.6310522,29.72252395,Medium,791.2,29.04,0,YES,NO,YES,157.52,,SUP011
ITM12959,Electronics,405,19,5,2,46.96,3.61,0.83,L40,C,54,1.06,40.64,0.29,7,0.85,181,3.32,0.32,12/1/24,162.79,0.509,,16459.2,8.624361158,17.41507464,Medium,117.45,8.423763084,0,YES,YES,NO,165.93,,SUP012
ITM12960,Apparel,178,34,6,2,26.93,1.72,0.49,L21,B,152,2.72,50.14,1.34,2,0.95,798,4.73,0.47,1/1/24,146.07,0.573,,8924.92,6.609728927,8.530156774,Low,238.52,4.01353809,0,YES,YES,NO,42.44,,SUP004
ITM12961,Automotive,76,58,7,2,1.49,1.15,0.73,L52,A,26,3.74,161.96,1.88,9,0.71,573,13.48,0.84,3/21/24,179.09,0.522,,12308.96,51.00671141,2.970573455,Medium,142.88,2.683470235,0,NO,NO,YES,168.66,,SUP015
ITM12962,Electronics,97,58,5,4,17.58,4.75,0.49,L88,C,152,2.97,68.85,1.53,8,0.79,704,9.77,0.42,2/14/24,266.64,0.459,,6678.45,5.517633675,2.54650465,Medium,148.41,15.675,0,NO,NO,NO,143.58,,SUP015
ITM12963,Apparel,213,98,14,5,20.53,2.06,0.45,L65,B,14,3.75,69.35,0.63,7,0.81,555,5.63,0.24,5/21/24,261.5,0.482,,14771.55,10.37506089,5.701720841,Medium,134.19,7.600395056,0,YES,NO,NO,117.79,,SUP010
ITM12964,Apparel,304,20,9,6,17.62,3.79,0.99,L91,C,20,2.01,153.56,1.46,1,0.99,448,12.38,0.65,7/23/24,294.5,0.727,,46682.24,17.25312145,7.225806452,Low,443.84,15.31788411,0,YES,NO,YES,171.16,,SUP003
ITM12965,Groceries,34,71,7,8,22.38,8.29,0.65,L99,A,101,0.8,88.36,0.66,6,0.7,955,2.53,0.23,6/29/24,163.23,0.434,,3004.24,1.519213584,1.458065307,High,22.44,38.68864043,37,NO,YES,NO,6.57,,SUP001
ITM12966,Groceries,31,45,7,3,32,4.15,0.43,L40,B,151,3.97,22.28,0.31,7,0.79,167,13.02,0.91,12/8/24,277.51,0.743,,690.68,0.96875,0.781953803,High,9.61,11.8602179,14,NO,NO,YES,53.51,,SUP004
ITM12967,Automotive,120,48,8,5,6.94,6.29,0.33,L89,A,48,1.49,121.17,1.46,6,0.98,110,8.25,0.74,7/21/24,149.91,0.588,,14540.4,17.29106628,5.603362017,Medium,175.2,23.2070315,0,YES,NO,NO,101.33,,SUP013
ITM12968,Apparel,175,62,9,4,14.36,5.27,0.14,L16,A,51,3.27,34.71,0.44,8,0.79,964,11.6,0.41,7/26/24,22.88,0.591,,6074.25,12.18662953,53.54020979,Medium,77,17.391,0,YES,NO,NO,77.64,,SUP003
ITM12969,Apparel,359,99,12,9,25.87,7.33,0.74,L82,C,103,4.12,118.62,0.31,6,0.77,230,8.26,0.58,10/27/24,52.4,0.629,,42584.58,13.8770777,47.95801527,Medium,111.29,36.2835,0,YES,NO,NO,128.69,,SUP003
ITM12970,Groceries,144,87,12,7,16.46,1.98,0.43,L38,D,14,1.13,158.13,1.15,6,0.92,362,4.45,0.79,4/12/24,106.86,0.566,,22770.72,8.748481166,9.432902864,Medium,165.6,8.643669533,0,NO,YES,NO,8.36,,SUP004
ITM12971,Electronics,378,65,10,4,49.56,9.24,0.84,L48,B,61,3.19,186.6,1.28,0,0.92,314,9.97,0.93,9/22/24,220.38,0.775,,70534.8,7.627118644,12.00653417,Low,483.84,30.492,0,YES,NO,NO,126.54,,SUP003
ITM12972,Electronics,299,10,11,9,22.14,6.61,0.43,L79,B,159,3.6,22.74,0.2,1,0.84,78,3.17,0.9,1/8/24,33.6,0.75,,6799.26,13.50496838,62.29166667,Low,59.8,32.7195,0,YES,YES,NO,121.38,,SUP013
ITM12973,Pharma,424,65,13,8,43.62,3.07,0.44,L29,D,53,3.86,67.75,0.11,4,0.98,312,4.22,0.26,12/26/24,114.85,0.613,,28726,9.720311784,25.84240313,Medium,46.64,14.3273976,0,YES,YES,NO,190.49,,SUP002
ITM12974,Groceries,413,13,6,2,44.93,1.67,0.8,L29,B,124,1.16,133.97,1.78,0,0.76,761,8.69,0.26,2/5/24,294.88,0.542,,55329.61,9.192076564,9.803988063,Low,735.14,3.896865471,0,YES,NO,NO,19.63,,SUP005
ITM12975,Pharma,129,39,7,5,41.96,1.92,0.54,L18,C,162,4.21,69.94,0.32,9,0.97,666,6.46,0.68,2/16/24,237.85,0.604,,9022.26,3.07435653,3.796510406,Medium,41.28,7.083863353,0,YES,NO,NO,55.87,,SUP015
ITM12976,Groceries,353,21,7,8,3.3,7.94,0.9,L62,B,136,0.92,95.69,1.21,6,0.93,962,11.43,0.6,10/8/24,175.88,0.617,,33778.57,106.969697,14.04935183,Medium,427.13,37.05522376,0,YES,NO,NO,152.78,,SUP009
