po_id,supplier_id,item_id,order_date,expected_delivery_date,actual_delivery_date,order_quantity,unit_cost,total_purchase_cost,po_status
PO05622,SUP012,ITM13183,10/20/24,10/25/24,10/30/24,826,30.67,25333.42,Delayed
PO05623,SUP012,ITM12325,9/25/24,9/28/24,9/30/24,457,47.15,21547.55,Delivered
PO05624,SUP010,ITM13020,6/2/24,6/4/24,,464,19.23,8922.72,Open
PO05625,SUP007,ITM12396,8/7/24,8/12/24,8/10/24,617,95.05,58645.85,Delivered
PO05626,SUP002,ITM10365,6/14/24,6/17/24,6/18/24,320,28.4,9088,Delivered
PO05627,SUP005,ITM11736,10/13/24,10/21/24,10/23/24,57,119.46,6809.22,Delivered
PO05628,SUP007,ITM10201,8/27/24,9/1/24,8/31/24,298,70.78,21092.44,Delivered
PO05629,SUP013,ITM11912,12/21/24,12/24/24,12/25/24,870,144.43,125654.1,Delivered
PO05630,SUP005,ITM11646,10/4/24,10/11/24,10/9/24,875,87.61,76658.75,Delivered
PO05631,SUP005,ITM13148,10/15/24,10/20/24,10/18/24,667,36.18,24132.06,Delivered
PO05632,SUP012,ITM13142,9/7/24,9/10/24,9/9/24,920,84.07,77344.4,Delivered
PO05633,SUP005,ITM10085,12/19/24,12/25/24,12/28/24,540,8.76,4730.4,Delivered
PO05634,SUP010,ITM11837,12/15/24,12/22/24,12/24/24,931,91.26,84963.06,Delivered
PO05635,SUP015,ITM10044,5/12/24,5/14/24,5/16/24,993,66.99,66521.07,Delivered
PO05636,SUP005,ITM12162,5/2/24,5/8/24,,885,89.12,78871.2,Open
PO05637,SUP007,ITM12022,8/23/24,9/1/24,9/3/24,718,38.58,27700.44,Delivered
PO05638,SUP003,ITM11445,3/25/24,3/29/24,3/28/24,686,149.55,102591.3,Delivered
PO05639,SUP014,ITM11974,3/22/24,3/25/24,3/27/24,938,122.26,114679.88,Delivered
PO05640,SUP003,ITM11807,3/13/24,3/15/24,3/14/24,752,101.89,76621.28,Delivered
PO05641,SUP012,ITM10953,10/21/24,10/25/24,10/28/24,50,28.7,1435,Delivered
PO05642,SUP010,ITM10809,11/11/24,11/13/24,11/12/24,578,77.53,44812.34,Delivered
PO05643,SUP005,ITM11035,3/11/24,3/16/24,3/16/24,556,52.09,28962.04,Delivered
PO05644,SUP006,ITM10975,11/5/24,11/7/24,11/6/24,960,104.84,100646.4,Delivered
PO05645,SUP006,ITM11029,12/10/24,12/15/24,12/15/24,932,15.4,14352.8,Delivered
PO05646,SUP011,ITM13143,5/17/24,5/20/24,5/19/24,968,115.63,111929.84,Delivered
PO05647,SUP003,ITM10433,8/14/24,8/16/24,8/18/24,756,95.6,72273.6,Delivered
PO05648,SUP015,ITM11002,2/5/24,2/9/24,2/8/24,177,71.58,12669.66,Delivered
PO05649,SUP010,ITM10160,7/20/24,7/27/24,,301,21.72,6537.72,Open
PO05650,SUP007,ITM10916,3/20/24,3/28/24,3/29/24,690,147.11,101505.9,Delivered
PO05651,SUP012,ITM11489,3/18/24,3/20/24,3/31/24,510,25.77,13142.7,Delayed
PO05652,SUP002,ITM12973,4/21/24,4/29/24,4/27/24,474,52.66,24960.84,Delivered
PO05653,SUP014,ITM12495,9/16/24,9/21/24,9/19/24,457,74.53,34060.21,Delivered
PO05654,SUP003,ITM11119,6/1/24,6/6/24,6/4/24,997,55.18,55014.46,Delivered
PO05655,SUP005,ITM11240,1/2/24,1/7/24,1/7/24,103,61.26,6309.78,Delivered
PO05656,SUP006,ITM12925,1/18/24,1/25/24,1/25/24,223,45.18,10075.14,Delivered
PO05657,SUP015,ITM11901,6/4/24,6/10/24,6/10/24,136,9.42,1281.12,Delivered
PO05658,SUP005,ITM13065,1/20/24,1/27/24,1/30/24,354,66.21,23438.34,Delivered
PO05659,SUP006,ITM11498,3/8/24,3/17/24,3/25/24,68,113.38,7709.84,Delayed
PO05660,SUP013,ITM11123,8/10/24,8/19/24,8/19/24,568,25.84,14677.12,Delivered
PO05661,SUP013,ITM10013,8/20/24,8/25/24,8/25/24,632,121.13,76554.16,Delivered
PO05662,SUP003,ITM10023,8/8/24,8/13/24,,64,112.27,7185.28,Open
PO05663,SUP012,ITM10361,5/5/24,5/7/24,5/6/24,874,116.43,101759.82,Delivered
PO05664,SUP008,ITM10674,7/1/24,7/8/24,7/9/24,954,137.08,130774.32,Delivered
PO05665,SUP011,ITM10559,5/14/24,5/17/24,5/22/24,339,66.17,22431.63,Delayed
PO05666,SUP013,ITM11712,5/16/24,5/18/24,5/19/24,711,58.3,41451.3,Delivered
PO05667,SUP006,ITM10890,2/23/24,3/3/24,3/2/24,651,119.68,77911.68,Delivered
PO05668,SUP012,ITM13162,10/19/24,10/21/24,10/24/24,638,70.09,44717.42,Delivered
PO05669,SUP007,ITM11969,12/28/24,12/30/24,1/1/25,858,107.42,92166.36,Delivered
PO05670,SUP004,ITM10239,11/2/24,11/4/24,11/16/24,487,41.84,20376.08,Delayed
PO05671,SUP011,ITM12198,11/13/24,11/18/24,11/27/24,64,55.89,3576.96,Delayed
PO05672,SUP002,ITM11064,11/1/24,11/4/24,11/7/24,262,113.21,29661.02,Delivered
PO05673,SUP006,ITM11498,8/1/24,8/10/24,,496,101.69,50438.24,Open
PO05674,SUP012,ITM12899,3/6/24,3/13/24,3/12/24,654,89.02,58219.08,Delivered
PO05675,SUP005,ITM11512,7/14/24,7/23/24,7/21/24,210,23.9,5019,Delivered
PO05676,SUP002,ITM13084,10/26/24,10/29/24,10/31/24,874,111.57,97512.18,Delivered
PO05677,SUP010,ITM10798,12/4/24,12/12/24,,156,14.94,2330.64,Open
PO05678,SUP006,ITM12651,5/27/24,5/31/24,5/31/24,283,88.58,25068.14,Delivered
PO05679,SUP006,ITM10886,1/3/24,1/10/24,1/9/24,751,84.49,63451.99,Delivered
PO05680,SUP004,ITM10844,12/23/24,12/30/24,,946,74.36,70344.56,Cancelled
PO05681,SUP008,ITM12632,4/8/24,4/10/24,,593,140.71,83441.03,Open
PO05682,SUP005,ITM12737,6/4/24,6/8/24,6/16/24,226,89.04,20123.04,Delayed
PO05683,SUP015,ITM13119,11/22/24,11/24/24,11/25/24,782,49.99,39092.18,Delivered
PO05684,SUP015,ITM11281,9/15/24,9/19/24,9/17/24,917,96.63,88609.71,Delivered
PO05685,SUP005,ITM11529,9/13/24,9/21/24,9/20/24,259,131.44,34042.96,Delivered
PO05686,SUP011,ITM13094,11/25/24,11/28/24,11/29/24,109,97.31,10606.79,Delivered
PO05687,SUP003,ITM11132,10/6/24,10/13/24,,347,60.47,20983.09,Cancelled
PO05688,SUP009,ITM12066,9/24/24,9/26/24,9/29/24,128,51.52,6594.56,Delivered
PO05689,SUP015,ITM10592,4/12/24,4/14/24,4/14/24,639,48.22,30812.58,Delivered
PO05690,SUP005,ITM11143,7/24/24,8/2/24,8/5/24,638,20.55,13110.9,Delivered
PO05691,SUP006,ITM10046,5/18/24,5/25/24,5/28/24,382,55.65,21258.3,Delivered
PO05692,SUP003,ITM12329,12/17/24,12/23/24,12/23/24,630,124.03,78138.9,Delivered
PO05693,SUP006,ITM10450,7/17/24,7/20/24,7/23/24,604,51.3,30985.2,Delivered
PO05694,SUP002,ITM11728,1/2/24,1/7/24,,928,122.04,113253.12,Open
PO05695,SUP007,ITM10248,3/19/24,3/27/24,3/25/24,101,69.59,7028.59,Delivered
PO05696,SUP009,ITM12572,1/31/24,2/5/24,2/4/24,477,123.3,58814.1,Delivered
PO05697,SUP011,ITM10986,7/24/24,8/2/24,7/31/24,478,58.77,28092.06,Delivered
PO05698,SUP006,ITM11268,6/12/24,6/14/24,6/17/24,568,28.31,16080.08,Delivered
PO05699,SUP003,ITM11784,5/22/24,5/24/24,5/27/24,999,103.14,103036.86,Delivered
PO05700,SUP013,ITM11172,7/23/24,7/25/24,7/25/24,959,48.92,46914.28,Delivered
PO05701,SUP014,ITM12178,2/21/24,2/27/24,,226,14.49,3274.74,Cancelled
PO05702,SUP008,ITM12076,8/8/24,8/12/24,8/10/24,103,52.97,5455.91,Delivered
PO05703,SUP002,ITM12746,8/16/24,8/20/24,8/21/24,877,29.12,25538.24,Delivered
PO05704,SUP001,ITM10503,3/8/24,3/13/24,3/11/24,415,17.35,7200.25,Delivered
PO05705,SUP006,ITM13011,7/14/24,7/23/24,7/23/24,159,29.94,4760.46,Delivered
PO05706,SUP005,ITM11529,5/11/24,5/19/24,,316,116.91,36943.56,Open
PO05707,SUP003,ITM12845,9/19/24,9/22/24,9/23/24,353,111.18,39246.54,Delivered
PO05708,SUP006,ITM12003,4/13/24,4/21/24,4/22/24,984,122.42,120461.28,Delivered
PO05709,SUP007,ITM11324,8/6/24,8/15/24,8/14/24,906,11.51,10428.06,Delivered
PO05710,SUP010,ITM13166,8/28/24,9/6/24,,797,38.04,30317.88,Open
PO05711,SUP011,ITM11762,1/11/24,1/14/24,1/24/24,248,80.27,19906.96,Delayed
PO05712,SUP015,ITM10664,11/14/24,11/23/24,11/23/24,207,152.16,31497.12,Delivered
PO05713,SUP012,ITM11349,9/19/24,9/21/24,9/19/24,227,56.36,12793.72,Delivered
PO05714,SUP013,ITM10565,12/21/24,12/29/24,12/27/24,603,40.91,24668.73,Delivered
PO05715,SUP010,ITM12933,9/30/24,10/7/24,10/9/24,845,30.83,26051.35,Delivered
PO05716,SUP009,ITM11357,2/5/24,2/10/24,2/13/24,642,59.72,38340.24,Delivered
PO05717,SUP006,ITM12233,8/9/24,8/16/24,8/18/24,537,67.7,36354.9,Delivered
PO05718,SUP015,ITM11615,10/21/24,10/23/24,10/29/24,910,127.56,116079.6,Delayed
PO05719,SUP010,ITM12182,3/19/24,3/28/24,3/26/24,264,39.64,10464.96,Delivered
PO05720,SUP010,ITM12161,11/8/24,11/10/24,11/8/24,355,41.2,14626,Delivered
PO05721,SUP008,ITM12078,1/22/24,1/30/24,1/30/24,821,24.73,20303.33,Delivered
PO05722,SUP012,ITM12848,12/19/24,12/27/24,12/29/24,64,142.85,9142.4,Delivered
PO05723,SUP015,ITM10184,9/12/24,9/20/24,9/19/24,636,102.02,64884.72,Delivered
PO05724,SUP010,ITM12715,1/10/24,1/14/24,1/27/24,898,106.28,95439.44,Delayed
PO05725,SUP002,ITM12981,10/7/24,10/14/24,10/17/24,492,100.72,49554.24,Delivered
PO05726,SUP010,ITM11323,11/11/24,11/16/24,11/15/24,716,14.47,10360.52,Delivered
PO05727,SUP004,ITM10553,1/23/24,1/28/24,,142,48.58,6898.36,Open
PO05728,SUP015,ITM10405,9/28/24,10/1/24,9/30/24,390,24.88,9703.2,Delivered
PO05729,SUP013,ITM12281,11/8/24,11/13/24,,67,79.29,5312.43,Open
PO05730,SUP012,ITM12206,6/8/24,6/10/24,6/9/24,148,136.67,20227.16,Delivered
PO05731,SUP006,ITM11664,8/13/24,8/17/24,8/18/24,342,48.76,16675.92,Delivered
PO05732,SUP009,ITM11776,8/23/24,8/26/24,8/26/24,166,101.69,16880.54,Delivered
PO05733,SUP015,ITM10165,2/4/24,2/10/24,2/11/24,805,90.22,72627.1,Delivered
PO05734,SUP001,ITM10327,12/17/24,12/24/24,12/23/24,256,96.63,24737.28,Delivered
PO05735,SUP001,ITM10321,9/24/24,9/26/24,,182,77.05,14023.1,Open
PO05736,SUP009,ITM12402,6/12/24,6/19/24,,582,27.29,15882.78,Open
PO05737,SUP011,ITM12879,12/22/24,12/31/24,12/31/24,158,118.82,18773.56,Delivered
PO05738,SUP010,ITM10727,3/22/24,3/29/24,3/28/24,222,87.67,19462.74,Delivered
PO05739,SUP001,ITM12547,8/7/24,8/15/24,8/18/24,419,87.82,36796.58,Delivered
PO05740,SUP003,ITM12411,7/11/24,7/20/24,7/20/24,219,41.88,9171.72,Delivered
PO05741,SUP013,ITM12672,9/3/24,9/11/24,9/13/24,264,74.29,19612.56,Delivered
PO05742,SUP015,ITM12032,8/15/24,8/18/24,8/16/24,443,60.76,26916.68,Delivered
PO05743,SUP006,ITM12651,10/29/24,11/2/24,11/5/24,986,100.29,98885.94,Delivered
PO05744,SUP007,ITM11810,7/9/24,7/15/24,7/17/24,995,13.67,13601.65,Delivered
PO05745,SUP013,ITM11007,2/16/24,2/23/24,2/25/24,203,96.46,19581.38,Delivered
PO05746,SUP012,ITM10878,3/16/24,3/20/24,3/29/24,891,127.52,113620.32,Delayed
PO05747,SUP010,ITM11819,6/8/24,6/15/24,6/17/24,657,36.07,23697.99,Delivered
PO05748,SUP009,ITM10576,8/3/24,8/5/24,8/12/24,186,51.16,9515.76,Delayed
PO05749,SUP013,ITM12678,3/14/24,3/20/24,3/21/24,171,36.5,6241.5,Delivered
PO05750,SUP003,ITM10490,9/14/24,9/16/24,9/20/24,205,69.98,14345.9,Delayed
PO05751,SUP006,ITM12102,4/26/24,5/1/24,5/3/24,107,16.69,1785.83,Delivered
PO05752,SUP009,ITM11515,8/7/24,8/13/24,8/13/24,943,55.88,52694.84,Delivered
PO05753,SUP010,ITM10160,10/4/24,10/11/24,10/12/24,106,24.82,2630.92,Delivered
PO05754,SUP012,ITM10899,10/9/24,10/18/24,10/19/24,507,30.55,15488.85,Delivered
PO05755,SUP007,ITM10631,12/26/24,1/4/25,1/7/25,860,118.02,101497.2,Delivered
PO05756,SUP011,ITM12029,9/11/24,9/14/24,9/13/24,657,69.74,45819.18,Delivered
PO05757,SUP011,ITM10391,10/5/24,10/9/24,10/12/24,90,102.28,9205.2,Delivered
PO05758,SUP008,ITM10668,4/17/24,4/21/24,4/19/24,411,142.24,58460.64,Delivered
PO05759,SUP008,ITM11522,6/13/24,6/22/24,6/20/24,621,17.63,10948.23,Delivered
PO05760,SUP001,ITM11013,7/8/24,7/15/24,7/17/24,830,86.11,71471.3,Delivered
PO05761,SUP012,ITM10723,7/18/24,7/27/24,7/29/24,265,130.29,34526.85,Delivered
PO05762,SUP008,ITM12084,10/8/24,10/14/24,10/15/24,260,113.64,29546.4,Delivered
PO05763,SUP010,ITM11965,3/20/24,3/23/24,4/6/24,540,67.39,36390.6,Delayed
PO05764,SUP014,ITM11264,3/18/24,3/24/24,3/25/24,747,57.34,42832.98,Delivered
PO05765,SUP009,ITM11070,2/28/24,3/3/24,3/17/24,667,116.41,77645.47,Delayed
PO05766,SUP010,ITM12892,6/19/24,6/27/24,6/29/24,949,61.97,58809.53,Delivered
PO05767,SUP011,ITM11307,2/21/24,2/25/24,2/27/24,712,114.08,81224.96,Delivered
PO05768,SUP002,ITM10010,9/24/24,9/26/24,9/29/24,852,141.84,120847.68,Delivered
PO05769,SUP013,ITM12590,9/18/24,9/20/24,,885,55.89,49462.65,Open
PO05770,SUP015,ITM12125,11/28/24,12/3/24,,57,14.82,844.74,Open
PO05771,SUP001,ITM11010,7/17/24,7/26/24,7/28/24,87,137.18,11934.66,Delivered
PO05772,SUP010,ITM10876,1/25/24,1/30/24,1/29/24,274,109.01,29868.74,Delivered
PO05773,SUP014,ITM10145,3/16/24,3/22/24,3/21/24,446,96.49,43034.54,Delivered
PO05774,SUP012,ITM10639,4/28/24,5/4/24,5/7/24,573,13.07,7489.11,Delivered
PO05775,SUP006,ITM12416,8/11/24,8/19/24,8/21/24,973,68.74,66884.02,Delivered
PO05776,SUP003,ITM10947,1/24/24,1/27/24,1/27/24,95,112.73,10709.35,Delivered
PO05777,SUP002,ITM11463,6/16/24,6/18/24,6/20/24,473,10.88,5146.24,Delivered
PO05778,SUP009,ITM10746,4/25/24,4/29/24,,245,81.62,19996.9,Cancelled
PO05779,SUP008,ITM11195,12/19/24,12/24/24,12/25/24,502,85.21,42775.42,Delivered
PO05780,SUP006,ITM10046,2/21/24,2/28/24,,910,60.25,54827.5,Open
PO05781,SUP009,ITM11767,4/21/24,4/29/24,4/29/24,398,67.34,26801.32,Delivered
PO05782,SUP006,ITM11353,12/14/24,12/17/24,,375,98.58,36967.5,Open
PO05783,SUP015,ITM10541,1/17/24,1/22/24,1/25/24,145,78.42,11370.9,Delivered
PO05784,SUP009,ITM12248,11/12/24,11/15/24,11/18/24,277,106.88,29605.76,Delivered
PO05785,SUP003,ITM13192,12/29/24,1/3/25,,319,70.17,22384.23,Open
PO05786,SUP015,ITM10335,7/7/24,7/11/24,,600,43.18,25908,Cancelled
PO05787,SUP011,ITM13107,2/9/24,2/13/24,2/13/24,959,65.88,63178.92,Delivered
PO05788,SUP002,ITM11566,1/27/24,2/1/24,2/4/24,154,100.42,15464.68,Delivered
PO05789,SUP004,ITM12649,4/26/24,5/3/24,,862,7.03,6059.86,Cancelled
PO05790,SUP005,ITM12184,1/26/24,1/28/24,1/30/24,504,7.77,3916.08,Delivered
PO05791,SUP012,ITM11758,11/17/24,11/20/24,,888,71.57,63554.16,Open
PO05792,SUP013,ITM10845,9/30/24,10/5/24,10/8/24,88,121.99,10735.12,Delivered
PO05793,SUP009,ITM12112,8/12/24,8/16/24,8/27/24,682,62.43,42577.26,Delayed
PO05794,SUP010,ITM11538,1/28/24,1/31/24,2/6/24,287,48.67,13968.29,Delayed
PO05795,SUP008,ITM11466,6/3/24,6/8/24,,692,64.53,44654.76,Open
PO05796,SUP007,ITM10568,8/6/24,8/10/24,8/10/24,471,54.91,25862.61,Delivered
PO05797,SUP008,ITM10123,10/21/24,10/26/24,,75,83.8,6285,Open
PO05798,SUP002,ITM12735,4/28/24,5/7/24,,483,33.44,16151.52,Open
PO05799,SUP012,ITM11639,8/6/24,8/14/24,8/18/24,117,28.04,3280.68,Delayed
PO05800,SUP001,ITM11013,3/9/24,3/16/24,3/17/24,273,87.18,23800.14,Delivered
PO05801,SUP015,ITM10805,9/16/24,9/25/24,9/23/24,413,18.28,7549.64,Delivered
PO05802,SUP005,ITM10739,9/12/24,9/17/24,9/20/24,989,42.64,42170.96,Delivered
PO05803,SUP005,ITM11704,12/26/24,12/29/24,1/1/25,499,76.83,38338.17,Delivered
PO05804,SUP005,ITM11137,9/17/24,9/24/24,9/26/24,842,81.2,68370.4,Delivered
PO05805,SUP004,ITM12357,12/29/24,1/7/25,1/9/25,899,87.79,78923.21,Delivered
PO05806,SUP013,ITM12972,10/13/24,10/22/24,10/25/24,727,15.03,10926.81,Delivered
PO05807,SUP004,ITM11937,3/24/24,3/26/24,,282,126.01,35534.82,Cancelled
PO05808,SUP005,ITM11822,6/2/24,6/8/24,6/11/24,431,55.7,24006.7,Delivered
PO05809,SUP007,ITM10955,6/26/24,6/29/24,6/29/24,600,65.38,39228,Delivered
PO05810,SUP015,ITM12052,8/9/24,8/16/24,,74,64.98,4808.52,Open
PO05811,SUP015,ITM11186,4/16/24,4/24/24,4/25/24,916,137.1,125583.6,Delivered
PO05812,SUP011,ITM12231,5/10/24,5/17/24,5/20/24,175,62.9,11007.5,Delivered
PO05813,SUP012,ITM11868,11/19/24,11/27/24,11/29/24,340,92.85,31569,Delivered
PO05814,SUP007,ITM11333,11/17/24,11/21/24,11/24/24,995,48.4,48158,Delivered
PO05815,SUP004,ITM12802,2/28/24,3/2/24,3/3/24,53,83.04,4401.12,Delivered
PO05816,SUP008,ITM10668,3/23/24,3/27/24,4/1/24,575,145.46,83639.5,Delayed
PO05817,SUP010,ITM10340,7/26/24,8/4/24,8/2/24,711,53.75,38216.25,Delivered
PO05818,SUP003,ITM10968,5/26/24,6/2/24,6/7/24,283,81.09,22948.47,Delayed
PO05819,SUP011,ITM10417,6/2/24,6/7/24,,733,91.49,67062.17,Open
PO05820,SUP009,ITM10176,12/23/24,12/29/24,1/11/25,311,74.65,23216.15,Delayed
PO05821,SUP015,ITM10277,4/14/24,4/19/24,4/20/24,344,19.37,6663.28,Delivered
PO05822,SUP005,ITM12406,3/6/24,3/13/24,3/16/24,930,45.55,42361.5,Delivered
PO05823,SUP001,ITM12875,7/26/24,7/29/24,8/1/24,297,110.62,32854.14,Delivered
PO05824,SUP003,ITM12819,1/15/24,1/19/24,,484,18.14,8779.76,Open
PO05825,SUP005,ITM11736,11/20/24,11/28/24,12/1/24,80,126.57,10125.6,Delivered
PO05826,SUP015,ITM12269,11/26/24,11/30/24,12/3/24,888,66.13,58723.44,Delivered
PO05827,SUP014,ITM11814,10/12/24,10/17/24,10/27/24,436,14.56,6348.16,Delayed
PO05828,SUP012,ITM12494,3/4/24,3/13/24,3/14/24,475,48.1,22847.5,Delivered
PO05829,SUP014,ITM12655,2/9/24,2/11/24,2/11/24,814,111.32,90614.48,Delivered
PO05830,SUP002,ITM10306,5/3/24,5/12/24,5/10/24,187,145.3,27171.1,Delivered
PO05831,SUP002,ITM12778,3/6/24,3/11/24,3/14/24,275,126.14,34688.5,Delivered
PO05832,SUP011,ITM10079,10/28/24,11/3/24,11/1/24,971,73.26,71135.46,Delivered
PO05833,SUP007,ITM10025,8/12/24,8/21/24,,617,22.96,14166.32,Cancelled
PO05834,SUP002,ITM10678,8/3/24,8/10/24,8/12/24,808,86.12,69584.96,Delivered
PO05835,SUP010,ITM13045,8/30/24,9/3/24,,679,93.81,63696.99,Open
PO05836,SUP007,ITM10981,3/17/24,3/23/24,3/23/24,883,125.28,110622.24,Delivered
PO05837,SUP006,ITM12633,5/20/24,5/22/24,5/24/24,218,70.11,15283.98,Delivered
PO05838,SUP011,ITM10928,6/28/24,7/1/24,7/1/24,921,122.6,112914.6,Delivered
PO05839,SUP003,ITM11748,7/3/24,7/6/24,7/6/24,193,92.96,17941.28,Delivered
PO05840,SUP013,ITM12306,7/11/24,7/16/24,,162,81.73,13240.26,Open
PO05841,SUP008,ITM10871,5/6/24,5/8/24,5/7/24,438,115.53,50602.14,Delivered
PO05842,SUP002,ITM11869,10/17/24,10/21/24,10/21/24,802,94.46,75756.92,Delivered
PO05843,SUP008,ITM11918,7/14/24,7/17/24,7/31/24,392,119.68,46914.56,Delayed
PO05844,SUP004,ITM11286,3/21/24,3/30/24,3/31/24,751,16.54,12421.54,Delivered
PO05845,SUP007,ITM12314,5/14/24,5/20/24,,355,94.05,33387.75,Open
PO05846,SUP014,ITM12856,1/14/24,1/22/24,1/24/24,381,64.23,24471.63,Delivered
PO05847,SUP012,ITM10549,4/1/24,4/9/24,4/9/24,401,64.25,25764.25,Delivered
PO05848,SUP001,ITM12639,4/16/24,4/22/24,,850,47.29,40196.5,Open
PO05849,SUP010,ITM10237,5/27/24,6/4/24,6/12/24,946,37.57,35541.22,Delayed
PO05850,SUP011,ITM10987,9/3/24,9/8/24,9/10/24,982,19.04,18697.28,Delivered
PO05851,SUP007,ITM11557,10/20/24,10/26/24,10/27/24,823,71.28,58663.44,Delivered
PO05852,SUP005,ITM11194,4/29/24,5/4/24,5/4/24,332,97.65,32419.8,Delivered
PO05853,SUP004,ITM10043,12/22/24,12/27/24,12/30/24,543,13.49,7325.07,Delivered
PO05854,SUP005,ITM10050,4/11/24,4/13/24,4/11/24,167,105.77,17663.59,Delivered
PO05855,SUP011,ITM11301,10/28/24,11/6/24,11/8/24,527,98.24,51772.48,Delivered
PO05856,SUP001,ITM12238,6/11/24,6/17/24,6/16/24,945,146.19,138149.55,Delivered
PO05857,SUP011,ITM12446,5/28/24,6/4/24,6/4/24,342,103.04,35239.68,Delivered
PO05858,SUP015,ITM12896,9/10/24,9/13/24,9/14/24,147,133.07,19561.29,Delivered
PO05859,SUP013,ITM13088,1/27/24,2/2/24,2/2/24,564,47,26508,Delivered
PO05860,SUP004,ITM13197,2/21/24,2/24/24,2/26/24,541,135.95,73548.95,Delivered
PO05861,SUP002,ITM11488,2/13/24,2/22/24,2/24/24,136,120.79,16427.44,Delivered
PO05862,SUP009,ITM10005,2/3/24,2/9/24,2/10/24,542,116.03,62888.26,Delivered
PO05863,SUP013,ITM12347,3/28/24,4/3/24,4/1/24,547,19.46,10644.62,Delivered
PO05864,SUP006,ITM11257,2/9/24,2/14/24,2/12/24,96,9.75,936,Delivered
PO05865,SUP004,ITM10144,7/26/24,7/31/24,7/31/24,483,68.43,33051.69,Delivered
PO05866,SUP002,ITM11769,6/18/24,6/24/24,,909,36.95,33587.55,Open
PO05867,SUP004,ITM12949,11/24/24,11/29/24,11/27/24,196,75.49,14796.04,Delivered
PO05868,SUP010,ITM12151,10/23/24,10/28/24,10/27/24,996,77.19,76881.24,Delivered
PO05869,SUP005,ITM10750,2/6/24,2/15/24,2/15/24,233,17.4,4054.2,Delivered
PO05870,SUP012,ITM10959,4/10/24,4/12/24,4/10/24,104,8.75,910,Delivered
PO05871,SUP003,ITM11049,1/28/24,2/6/24,2/8/24,492,24.72,12162.24,Delivered
PO05872,SUP006,ITM12918,11/27/24,12/4/24,12/4/24,981,95.2,93391.2,Delivered
PO05873,SUP003,ITM12552,12/11/24,12/20/24,12/19/24,222,119.64,26560.08,Delivered
PO05874,SUP004,ITM12624,2/18/24,2/22/24,2/21/24,77,101.27,7797.79,Delivered
PO05875,SUP007,ITM11241,9/2/24,9/7/24,9/7/24,127,98.01,12447.27,Delivered
PO05876,SUP013,ITM12193,10/28/24,11/5/24,11/3/24,147,33.24,4886.28,Delivered
PO05877,SUP007,ITM12717,7/24/24,7/26/24,7/25/24,260,53.63,13943.8,Delivered
PO05878,SUP005,ITM11009,9/22/24,9/24/24,9/23/24,923,115.18,106311.14,Delivered
PO05879,SUP002,ITM12137,1/20/24,1/28/24,1/28/24,287,116.54,33446.98,Delivered
PO05880,SUP013,ITM12050,10/27/24,10/31/24,11/3/24,230,42.84,9853.2,Delivered
PO05881,SUP015,ITM11539,7/12/24,7/18/24,7/16/24,147,36.44,5356.68,Delivered
PO05882,SUP013,ITM10081,11/10/24,11/12/24,,920,97.11,89341.2,Open
PO05883,SUP009,ITM10606,4/16/24,4/25/24,4/25/24,264,128.85,34016.4,Delivered
PO05884,SUP002,ITM12792,2/21/24,2/25/24,2/28/24,228,98.79,22524.12,Delivered
PO05885,SUP006,ITM12987,9/21/24,9/23/24,9/21/24,865,127.13,109967.45,Delivered
PO05886,SUP005,ITM11230,5/4/24,5/13/24,5/13/24,393,89.98,35362.14,Delivered
PO05887,SUP007,ITM10201,7/29/24,8/3/24,8/3/24,179,57,10203,Delivered
PO05888,SUP009,ITM12157,4/5/24,4/7/24,4/7/24,841,37.46,31503.86,Delivered
PO05889,SUP006,ITM11498,11/8/24,11/17/24,11/15/24,227,100.68,22854.36,Delivered
PO05890,SUP007,ITM11198,9/19/24,9/21/24,9/20/24,324,103.93,33673.32,Delivered
PO05891,SUP006,ITM12230,1/28/24,1/30/24,2/1/24,415,69.04,28651.6,Delivered
PO05892,SUP003,ITM10308,8/20/24,8/27/24,8/28/24,690,118.76,81944.4,Delivered
PO05893,SUP006,ITM10475,5/4/24,5/6/24,5/8/24,613,86.02,52730.26,Delivered
PO05894,SUP011,ITM12198,7/3/24,7/8/24,7/9/24,900,46.72,42048,Delivered
PO05895,SUP003,ITM11873,7/26/24,7/28/24,,144,30.1,4334.4,Open
PO05896,SUP001,ITM11076,3/31/24,4/4/24,,463,15.55,7199.65,Cancelled
PO05897,SUP006,ITM12903,6/19/24,6/27/24,6/25/24,323,17.24,5568.52,Delivered
PO05898,SUP006,ITM12926,7/18/24,7/27/24,8/5/24,856,80.87,69224.72,Delayed
PO05899,SUP005,ITM12737,11/23/24,11/27/24,11/29/24,988,79.5,78546,Delivered
PO05900,SUP014,ITM10547,6/2/24,6/11/24,6/12/24,851,17.58,14960.58,Delivered
PO05901,SUP001,ITM12114,4/22/24,5/1/24,5/3/24,764,61.49,46978.36,Delivered
PO05902,SUP001,ITM10731,5/27/24,6/1/24,6/9/24,995,35.15,34974.25,Delayed
PO05903,SUP012,ITM12024,8/10/24,8/14/24,8/17/24,288,82.38,23725.44,Delivered
PO05904,SUP008,ITM12940,10/14/24,10/19/24,10/22/24,766,82.42,63133.72,Delivered
PO05905,SUP001,ITM11700,3/6/24,3/8/24,,951,44.95,42747.45,Open
PO05906,SUP004,ITM10070,10/9/24,10/13/24,10/20/24,207,23.4,4843.8,Delayed
